### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of the James Financial Group,"Inc."","St. Louis,"MO"","2023","Eidelman Virant Capital Inc","Common Stock","231980","5.01%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"Bank of the James Financial Group,"Inc."","Director","Lewis C. Addison","2023","Health Insurance","0.40%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","John R. Alford,"Jr."","2023","Attorney","0.55%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","William C. Bryant III","2023","Auctioneer,"Appraiser","Realtor"","1.45%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director,"President","CEO"","Robert R. Chapman III","2023","n/a","2.64%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","A. Douglas Dalton III","2023","Construction","0.25%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","James F. Daly","2023","Hotel Development and Management","2.82%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","Julie P. Doyle","2023","Research & Product Testing (Retired)","0.40%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","Watt R. Foster,"Jr."","2023","Wholesale & Retail Fuel Sales","2.77%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","Phillip C. Jamerson","2023","Construction","0.34%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","Lydia K. Langley","2023","Rental Real Estate","2.20%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director","Augustus A. Petticolas,"Jr."","2023","Dentist","0.06%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director,"Chairman"","Thomas W. Pettyjohn,"Jr."","2023","Investment Advisory (Retired)","0.40%","n/a","n/a"
"Bank of the James Financial Group,"Inc."","Director,"Secretary","Treasurer","EVP","CFO","Chairman"","J. Todd Scruggs","2023","n/a","0.73%","n/a","n/a"
