### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Home State Bancorp,"Inc."","Crystal Lake,"IL"","2023","Homeco & Co.","Common Stock","63204","57.5%","n/a"
"Home State Bancorp,"Inc."","Cedar Lake,"IN"","2023","Robert A. Kuipier,"Jr."","Common Stock","13585","12.4%","n/a"
"Home State Bancorp,"Inc."","Captiva,"FL"","2023","James C. Berg","Common Stock","5480","5.0%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"Home State Bancorp,"Inc."","Assistant Vice President,"Vice President"","Douglas R. Bean","2023","n/a","None","n/a","None"
"Home State Bancorp,"Inc."","Director","James C. Berg","2023","Investor","5.0%","n/a","None"
"Home State Bancorp,"Inc."","Director,"Executive Vice President","Chief Operating Officer"","Robert L. Cormier,"Jr."","2023","n/a","0.1%","n/a","None"
"Home State Bancorp,"Inc."","Director","Timothy J. Curran","2023","Investor","0.5%","n/a","None"
"Home State Bancorp,"Inc."","Director,"Partner"","Ryan P. Farrell","2023","Attorney","0.0%","n/a","None"
"Home State Bancorp,"Inc."","Group Sr. Vice President,"Division President"","Gregory J. Grojean","2023","n/a","None","n/a","None"
"Home State Bancorp,"Inc."","Sr. Vice President,"Chief Revenue Officer"","Brad Heldt","2023","n/a","0.0%","n/a","None"
"Home State Bancorp,"Inc."","n/a","Homeco & Co.","2023","Investor","57.5%","n/a","None"
"Home State Bancorp,"Inc."","Sr. Vice President,"Chief Credit Officer"","David R. Kerth","2023","n/a","None","n/a","None"
"Home State Bancorp,"Inc."","n/a","Robert A. Kuiper,"Jr."","2023","Investor","12.4%","n/a","None"
"Home State Bancorp,"Inc."","Director","Jamie Maravich","2023","CEO & President of non-profit organization","0.0%","n/a","None"
"Home State Bancorp,"Inc."","Director","Patrick O. Morehead","2023","Insurance","4.6%","n/a","None"
"Home State Bancorp,"Inc."","Director,"President","Chairman"","Christopher M. Morrow","2023","n/a","0.1%","n/a","None"
"Home State Bancorp,"Inc."","Director,"President Emeritus","Chairman Emeritus","General Counsel"","Joseph T. Morrow","2023","n/a","0.1%","n/a","None"
"Home State Bancorp,"Inc."","Treasurer,"Chief Financial Officer"","Kathleen M. Narusis","2023","n/a","0.1%","n/a","None"
"Home State Bancorp,"Inc."","Director","Sandra M. Pierce","2023","Custom Woodworking","0.3%","n/a","None"
"Home State Bancorp,"Inc."","Director,"Vice President","President","CEO"","Steven L. Slack","2023","n/a","0.1%","n/a","None"
