### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Long Interests,"LP"","Common Stock","2716","5.386%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Charles E. Long's Estate,"Larry Thomas Long","Executor"","Common Stock","9220","18.283%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Larry Thomas Long","Common Stock","9126","18.096%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Larry Thomas Long Trust,"Larry Thomas Long","Trustee"","Common Stock","9221","18.285%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Lawrence Allan Long Trust,"Lawrence Allan Long","Trustee"","Common Stock","9120","18.084%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Lawrence Allan Long","Common Stock","11256","22.32%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Lauren T. Long","Common Stock","1019","2.021%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Sarah E. Long","Common Stock","100","0.198%","n/a"
"East Texas Financial Corporation","Kilgore,"TX"","2023","Meredith T. Long","Common Stock","1019","2.021%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"East Texas Financial Corporation","President,"Director","Board Chairman"","Larry Thomas Long","2023","Oil & Gas Producer","60.004%","n/a","0.00%"
"East Texas Financial Corporation","n/a","Larry Thomas Long Trust,"Larry Thomas Long Trustee"","2023","n/a","18.284%","n/a","0.00%"
"East Texas Financial Corporation","Director,"Vice Chairman"","Sammy D. York","2023","Banker","0.446%","n/a","0.00%"
"East Texas Financial Corporation","Vice President,"Director","President","CEO"","John R. Mills","2023","Banker","0.297%","n/a","0.00%"
"East Texas Financial Corporation","n/a","Lawrence Allan Long Trust,"Kilgore","TX","USA"","2023","n/a","18.084%","n/a","0.00%"
"East Texas Financial Corporation","Director","Lawrence Allan Long","2023","Oil & Gas Producer","22.320%","n/a","0.00%"
"East Texas Financial Corporation","Director,"Executive VP","Cashier"","Melvin K. Jordan","2023","Banker","0.075%","n/a","0.00%"
"East Texas Financial Corporation","Director","Lauren T. Long","2023","Marketing Consultant","2.021%","n/a","0.00%"
"East Texas Financial Corporation","Director","Sarah E. Long","2023","Business Admin","0.198%","n/a","0.00%"
"East Texas Financial Corporation","Director","Meredith T. Long","2023","Marketing Consultant","2.021%","n/a","0.00%"
"East Texas Financial Corporation","n/a","Charles E. Long's Estate,"Larry Thomas Long","Exec."","2023","n/a","18.283%","n/a","0.00%"
