### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Greenfield Bancshares,"INC."","Greenfield,"IN"","2023","Stephanie E. White","Voting Securities","6105","5.20%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"Greenfield Bancshares,"INC."","Director,"Owner"","Joseph D. Johnson","2023","Education Consultant","0.09%","n/a","None"
"Greenfield Bancshares,"INC."","Chairperson,"Director"","John M. Kennedy","2023","Retired Banking","0.43%","n/a","None"
"Greenfield Bancshares,"INC."","Director,"President"","Philip G. Kenney","2023","Construction","2.32%","n/a","None"
"Greenfield Bancshares,"INC."","Director,"President/CEO"","Steven V. Long","2023","President/CEO Hancock Regional Hospital","0.18%","n/a","None"
"Greenfield Bancshares,"INC."","Director","James W. Miller","2023","Retired Banking","1.53%","n/a","None"
"Greenfield Bancshares,"INC."","Vice-Chairperson,"Director"","Richard P. Roberts","2023","Retired Landscape Architect","0.26%","n/a","None"
"Greenfield Bancshares,"INC."","Director","Steven A. Smith","2023","Retired Insurance Agency Owner and Agent","0.42%","n/a","None"
"Greenfield Bancshares,"INC."","Director,"President/CEO"","Stephanie E. White","2023","President/CEO Pride Investment Partners","5.20%","n/a","None"
"Greenfield Bancshares,"INC."","President,"CEO","Director"","Michael R. Graf","2023","Banking","0.38%","n/a","None"
"Greenfield Bancshares,"INC."","Vice-President,"Secretary","Treasurer","Cashier","Controller"","Jenna L. Gannon","2023","Banking","0.01%","n/a","None"
