### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"River Valley Bancorporation,"Inc."","Director,"President","Chairman"","Todd Nicklaus","2023","Bank Owner","50%","n/a","0%"
"River Valley Bancorporation,"Inc."","Director,"Treasurer","Vice Chairman"","Gregory Nicklaus","2023","Bank Owner","50%","n/a","0%"
"River Valley Bancorporation,"Inc."","Director","Michael Nicklaus","2023","College Student","0%","n/a","0%"
"River Valley Bancorporation,"Inc."","Director","Tanner Nicklaus","2023","Owner,"Air Crop"","0%","n/a","0%"
"River Valley Bancorporation,"Inc."","Director,"Chairman"","Todd Nagel","2023","President/CEO","0%","n/a","0%"
"River Valley Bancorporation,"Inc."","Director","Mark Forbis","2023","Retired Chief Technology Officer","0%","n/a","0%"
"River Valley Bancorporation,"Inc."","Director","Gary Stroyny","2023","Retired COO","0%","n/a","0%"
"River Valley Bancorporation,"Inc."","Director,"Secretary"","Stewart Etten","2023","Retired Lawyer","0%","n/a","0%"
"River Valley Bancorporation,"Inc."","CFO,"Director","Vice Chairman"","Glendon Peterson","2023","CFO","0%","n/a","0%"
