### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Albany Bancshares,"Inc."","Albany,"Texas"","2023","Lynne Jacobs Teinert","Common Shares","606","12.19%","n/a"
"Albany Bancshares,"Inc."","Abilene,"Texas"","2023","SMJ Trust V,"Stephen M. Jones","Trustee"","Common Shares","432","8.69%","n/a"
"Albany Bancshares,"Inc."","Austin,"Texas"","2023","Jon Rex Jones Dynasty Trust,"Jon Rex Jones","Jr.","Trustee"","Common Shares","1304","26.23%","n/a"
"Albany Bancshares,"Inc."","Austin,"Texas"","2023","JRJ Jr Trust V,"Jon Rex Jones","Jr.","Trustee"","Common Shares","134","2.70%","n/a"
"Albany Bancshares,"Inc."","Austin,"Texas"","2023","JRJ Jr. Dynasty Trust,"Brenda Jones","Trustee"","Common Shares","298","5.99%","n/a"
"Albany Bancshares,"Inc."","Aledo,"Texas"","2023","JAJ Trust V,"Julie Ann Jarvis","Trustee"","Common Shares","432","8.69%","n/a"
"Albany Bancshares,"Inc."","Albany,"Texas"","2023","Jon Rex Jones","Common Shares","1","0.02%","n/a"
"Albany Bancshares,"Inc."","Abilene,"Texas"","2023","Stephen Jones","Common Shares","1","0.02%","n/a"
"Albany Bancshares,"Inc."","Denver,"Colorado"","2023","Madeline Jones Kasch","Common Shares","1","0.02%","n/a"
"Albany Bancshares,"Inc."","Aledo,"Texas"","2023","Julie Jones Jarvis","Common Shares","1","0.02%","n/a"
"Albany Bancshares,"Inc."","n/a","2023","Jon Rex Jones Family (individuals noted above)","Common Shares","2604","52.38%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"Albany Bancshares,"Inc."","Director","Jon Rex Jones","2023","Oil Producer","0.02%","n/a","n/a"
"Albany Bancshares,"Inc."","Director","Robert B. Arnot","2023","Oil Production Petroleum Engineer","0.10%","n/a","n/a"
"Albany Bancshares,"Inc."","Chairman,"CEO","Director"","Tim Cooper","2023","Banker","0.02%","n/a","n/a"
"Albany Bancshares,"Inc."","CFO","Thomas Lowery","2023","Banker","n/a","n/a","n/a"
"Albany Bancshares,"Inc."","Director,"Albany President"","J. Randall Palmore","2023","Banker","0.52%","n/a","n/a"
"Albany Bancshares,"Inc."","Director,"Breckenridge President"","K. Kevin Simmons","2023","Banker","0.52%","n/a","n/a"
"Albany Bancshares,"Inc."","Director,"Abilene President"","Anthony Sandoval","2023","Banker","0.02%","n/a","n/a"
"Albany Bancshares,"Inc."","Director","Glenn A. Picquet","2023","Oil Producer & Investor","1.03%","n/a","n/a"
"Albany Bancshares,"Inc."","Director,"Principal Shareholder"","Lynne Jacobs Teinert","2023","Oil Producer & Investor","12.20%","n/a","n/a"
"Albany Bancshares,"Inc."","Director,"EVP"","Stephen M. Jones","2023","Banker","4.08%","n/a","n/a"
"Albany Bancshares,"Inc."","Director","Madeline Jones Kasch","2023","Banker","0.02%","n/a","n/a"
"Albany Bancshares,"Inc."","Principal Securities Holder","The Jon Rex Jones Dynasty Trust","2023","n/a","26.23%","n/a","n/a"
"Albany Bancshares,"Inc."","Principal Securities Holder","Jon Rex Jones,"Jr."","2023","Oil Producer","28.93%","n/a","n/a"
"Albany Bancshares,"Inc."","Principal Securities Holder","Julie Jones Jarvis","2023","Investor","8.71%","n/a","n/a"
"Albany Bancshares,"Inc."","Principal Securities Holder","Brenda Jones","2023","Investor","6.00%","n/a","n/a"
